"","X","v","a","f","h","l","n","s","w","word_tokens","word_types","tokens_in_cmu","types_in_cmu","year","month","day","consonants","vowelRatio","tokenCoverage","typeCoverage","dayOfYear","date","humidity"
"2482",2483,9353,204,3456,413,1822,2483,4812,901,6594,1355,6282,1216,2007,10,7,14091,0.663757008019303,0.952684258416743,0.897416974169742,280,"2007-10-07",0.0094999997
"2483",2484,8144,143,3046,274,1629,2239,4017,748,5472,1224,5231,1118,2007,10,8,12096,0.673280423280423,0.955957602339181,0.913398692810457,281,"2007-10-08",0.0098000001
"2484",2485,9650,169,3743,334,1854,2660,4781,889,6566,1438,6330,1343,2007,10,9,14430,0.668745668745669,0.964057264696924,0.933936022253129,282,"2007-10-09",0.0098000001
"2485",2486,9594,147,3745,381,1740,2428,5108,931,6743,1307,6465,1197,2007,10,10,14480,0.662569060773481,0.958772059913985,0.91583779648049,283,"2007-10-10",0.0102
"2486",2487,8792,168,2888,356,1609,2268,4545,955,6471,1439,5994,1254,2007,10,11,12789,0.687465790914067,0.926286509040334,0.871438498957609,284,"2007-10-11",0.0096000005
"2487",2488,8531,147,2966,250,1608,2270,4136,1063,6367,1146,5953,1017,2007,10,12,12440,0.685771704180064,0.934977226323229,0.887434554973822,285,"2007-10-12",0.0098999999
"2488",2489,9594,147,3745,381,1740,2428,5108,931,6743,1307,6465,1197,2007,10,13,14480,0.662569060773481,0.958772059913985,0.91583779648049,286,"2007-10-13",0.0108
"2489",2490,8792,168,2888,356,1609,2268,4545,955,6471,1439,5994,1254,2007,10,14,12789,0.687465790914067,0.926286509040334,0.871438498957609,287,"2007-10-14",0.0102
"2490",2491,11215,189,3812,430,1992,2811,5890,1258,8109,1225,7623,1096,2007,10,15,16382,0.684592845806373,0.940066592674806,0.89469387755102,288,"2007-10-15",0.0102
"2491",2492,10417,392,3793,407,1899,2681,5209,1031,7800,1266,7426,1155,2007,10,16,15412,0.675901894627563,0.952051282051282,0.912322274881517,289,"2007-10-16",0.0092000002
"2492",2493,10101,221,3823,443,1945,2511,5222,981,7095,1337,6834,1232,2007,10,17,15146,0.666908754786742,0.963213530655391,0.921465968586387,290,"2007-10-17",0.0101
"2493",2494,7759,164,2905,269,1537,2138,4125,718,5562,1129,5242,1032,2007,10,18,11856,0.65443657219973,0.942466738583243,0.914083259521701,291,"2007-10-18",0.0093
"2494",2495,11146,253,4143,381,2209,2575,5797,1171,7873,1444,7520,1308,2007,10,19,16529,0.674329965515155,0.955163216054871,0.905817174515235,292,"2007-10-19",0.0101
"2495",2496,9831,170,3452,386,1884,2617,5044,1126,7471,1353,7049,1185,2007,10,20,14679,0.66973227059064,0.943514924374247,0.875831485587583,293,"2007-10-20",0.0101
"2496",2497,8531,147,2966,250,1608,2270,4136,1063,6367,1146,5953,1017,2007,10,20,12440,0.685771704180064,0.934977226323229,0.887434554973822,293,"2007-10-20",0.0101
"2497",2498,10417,392,3793,407,1899,2681,5209,1031,7800,1266,7426,1155,2007,10,21,15412,0.675901894627563,0.952051282051282,0.912322274881517,294,"2007-10-21",0.0074
"2498",2499,11215,189,3812,430,1992,2811,5890,1258,8109,1225,7623,1096,2007,10,21,16382,0.684592845806373,0.940066592674806,0.89469387755102,294,"2007-10-21",0.0074
"2499",2500,9174,191,3524,371,1747,2273,4457,998,6704,1371,6387,1283,2007,10,22,13561,0.67649878327557,0.952714797136038,0.935813274981765,295,"2007-10-22",0.0073000002
"2500",2501,9608,206,3769,393,1919,2487,4728,942,6926,1337,6689,1246,2007,10,23,14444,0.665189698144558,0.965781114640485,0.931937172774869,296,"2007-10-23",0.0083999997
"2501",2502,9608,206,3769,393,1919,2487,4728,942,6926,1337,6689,1246,2007,10,24,14444,0.665189698144558,0.965781114640485,0.931937172774869,297,"2007-10-24",0.0092000002
"2502",2503,9235,189,3552,374,1868,2421,4546,853,6348,1326,6162,1255,2007,10,24,13803,0.669057451278708,0.97069943289225,0.946455505279035,297,"2007-10-24",0.0092000002
"2503",2504,9236,189,3553,374,1869,2422,4546,853,6349,1327,6163,1256,2007,10,25,13806,0.668984499492974,0.970704047881556,0.946495855312736,298,"2007-10-25",0.0093999999
"2504",2505,10269,205,4086,360,2038,2597,4958,1028,7432,1329,7150,1228,2007,10,25,15272,0.672407019381875,0.96205597416577,0.924003009781791,298,"2007-10-25",0.0093999999
"2505",2506,9470,201,3624,385,1904,2472,4516,1082,6871,1285,6589,1207,2007,10,26,14184,0.66765369430344,0.958957939164605,0.939299610894942,299,"2007-10-26",0.0098999999
"2506",2507,9322,222,3617,333,1888,2427,4685,849,6441,1332,6162,1227,2007,10,29,14021,0.664859853077527,0.95668374476013,0.921171171171171,302,"2007-10-29",0.0104
"2507",2508,9236,202,3338,304,1780,2438,4599,987,6705,1272,6351,1153,2007,10,30,13648,0.67672919109027,0.947203579418345,0.906446540880503,303,"2007-10-30",0.0097000003
"2508",2509,9037,150,3162,299,1641,2299,4546,1079,6767,1306,6284,1157,2007,11,1,13176,0.685868245294475,0.928624205704152,0.885911179173048,305,"2007-11-01",0.0098999999
"2509",2510,10224,183,3598,335,1929,2575,5116,1170,7440,1322,7075,1226,2007,11,2,14906,0.685898295988193,0.950940860215054,0.927382753403933,306,"2007-11-02",0.0096000005
"2510",2511,7759,164,2905,269,1537,2138,4125,718,5562,1129,5242,1032,2007,11,3,11856,0.65443657219973,0.942466738583243,0.914083259521701,307,"2007-11-03",0.0093999999
"2511",2512,9037,150,3162,299,1641,2299,4546,1079,6767,1306,6284,1157,2007,11,4,13176,0.685868245294475,0.928624205704152,0.885911179173048,308,"2007-11-04",0.0094999997
"2512",2513,8725,197,3313,430,1594,2146,4407,944,6331,1337,6054,1220,2007,11,5,13031,0.669557209730642,0.956247038382562,0.912490650710546,309,"2007-11-05",0.0094999997
"2513",2514,9899,187,3754,304,1936,2512,5023,954,6630,1435,6244,1326,2007,11,6,14670,0.674778459441036,0.941779788838612,0.92404181184669,310,"2007-11-06",0.0096000005
"2514",2515,9250,143,3142,447,1594,2483,4715,1089,7366,1174,6856,1046,2007,11,7,13613,0.67949753911702,0.930762964974206,0.890971039182283,311,"2007-11-07",0.0093
"2515",2516,10532,192,3997,483,1838,2801,5546,1060,7728,1361,7375,1238,2007,11,8,15917,0.661682477853867,0.954321946169772,0.909625275532697,312,"2007-11-08",0.0094999997
"2516",2517,9102,163,3513,272,1768,2352,4668,893,6310,1367,6000,1256,2007,11,9,13629,0.667840633942329,0.950871632329635,0.918800292611558,313,"2007-11-09",0.0096000005
"2517",2518,9250,143,3142,447,1594,2483,4715,1089,7366,1174,6856,1046,2007,11,10,13613,0.67949753911702,0.930762964974206,0.890971039182283,314,"2007-11-10",0.0094999997
"2518",2519,10532,192,3997,483,1838,2801,5546,1060,7728,1361,7375,1238,2007,11,10,15917,0.661682477853867,0.954321946169772,0.909625275532697,314,"2007-11-10",0.0094999997
"2519",2520,9550,162,3370,313,1805,2444,4914,1044,6745,1390,6431,1266,2007,11,11,14052,0.679618559635639,0.953446997776131,0.910791366906475,315,"2007-11-11",0.0102
"2520",2521,9807,243,3451,342,1988,2574,4933,1147,6895,1367,6569,1246,2007,11,12,14678,0.668142798746423,0.952719361856418,0.911485003657645,316,"2007-11-12",0.0092000002
"2521",2522,9794,249,3688,455,1755,2503,4939,962,6797,1350,6439,1210,2007,11,13,14551,0.673080887911484,0.947329704281301,0.896296296296296,317,"2007-11-13",0.0093
"2522",2523,10012,166,3744,369,1801,2506,4800,1109,7260,1235,6911,1117,2007,11,14,14495,0.690720938254571,0.951928374655647,0.904453441295547,318,"2007-11-14",0.0098000001
"2523",2524,9501,166,3631,305,1857,2392,4723,945,6859,1276,6440,1143,2007,11,16,14019,0.677723090092018,0.938912377897653,0.89576802507837,320,"2007-11-16",0.0098000001
"2524",2525,9807,243,3451,342,1988,2574,4933,1147,6895,1367,6569,1246,2007,11,17,14678,0.668142798746423,0.952719361856418,0.911485003657645,321,"2007-11-17",0.0097000003
"2525",2526,10012,166,3744,369,1801,2506,4800,1109,7260,1235,6911,1117,2007,11,18,14495,0.690720938254571,0.951928374655647,0.904453441295547,322,"2007-11-18",0.0094999997
"2526",2527,11223,268,3846,356,2204,2757,5725,1230,8166,1362,7690,1196,2007,11,19,16386,0.684913950933724,0.941709527308352,0.878120411160059,323,"2007-11-19",0.0096000005
"2527",2528,10970,206,4152,595,1994,2792,5630,1043,7665,1245,7292,1149,2007,11,20,16412,0.668413356080916,0.951337247227658,0.92289156626506,324,"2007-11-20",0.0094999997
"2528",2529,9630,200,3452,329,1853,2582,4763,1094,7117,1220,6785,1106,2007,11,21,14273,0.674700483430253,0.953351131094562,0.90655737704918,325,"2007-11-21",0.0086000003
"2529",2530,16779,353,6026,722,3139,4305,8490,1821,11951,2236,11236,1965,2007,11,22,24856,0.675048278081751,0.940172370512928,0.878801431127012,326,"2007-11-22",0.0082999999
"2530",2531,9628,200,3452,328,1853,2582,4762,1094,7116,1220,6784,1106,2007,11,23,14271,0.674654894541378,0.953344575604272,0.90655737704918,327,"2007-11-23",0.0077
"2531",2532,10967,206,4150,595,1992,2792,5629,1042,7662,1245,7289,1149,2007,11,23,16406,0.668474948189687,0.951318193683111,0.92289156626506,327,"2007-11-23",0.0077
"2532",2533,10967,206,4150,595,1992,2792,5629,1042,7662,1245,7289,1149,2007,11,24,16406,0.668474948189687,0.951318193683111,0.92289156626506,328,"2007-11-24",0.0071999999
"2533",2534,9231,202,3335,304,1780,2436,4596,987,6700,1270,6347,1152,2007,11,24,13640,0.676759530791789,0.947313432835821,0.907086614173228,328,"2007-11-24",0.0071999999
"2534",2535,9501,166,3631,305,1857,2392,4723,945,6859,1276,6440,1143,2007,11,24,14019,0.677723090092018,0.938912377897653,0.89576802507837,328,"2007-11-24",0.0071999999
"2535",2536,10967,206,4150,595,1992,2792,5629,1042,7662,1245,7289,1149,2007,11,25,16406,0.668474948189687,0.951318193683111,0.92289156626506,329,"2007-11-25",0.0088999998
"2536",2537,9630,200,3452,329,1853,2582,4763,1094,7117,1220,6785,1106,2007,11,25,14273,0.674700483430253,0.953351131094562,0.90655737704918,329,"2007-11-25",0.0088999998
"2537",2538,9914,166,3705,367,1784,2478,4756,1100,7197,1222,6849,1105,2007,11,25,14356,0.690582334912232,0.951646519383076,0.904255319148936,329,"2007-11-25",0.0088999998
"2538",2539,10525,241,3948,415,1952,2724,5240,999,7221,1467,6901,1343,2007,11,26,15519,0.67820091500741,0.95568480819831,0.915473755964553,330,"2007-11-26",0.0089999996
"2539",2540,9465,255,3609,341,1888,2414,4735,981,6512,1412,6239,1314,2007,11,27,14223,0.665471419531744,0.958077395577396,0.930594900849858,331,"2007-11-27",0.0088
"2540",2541,8256,187,2931,355,1497,2140,4170,905,6103,1281,5796,1152,2007,11,29,12185,0.677554370127206,0.949696870391611,0.899297423887588,333,"2007-11-29",0.0089999996
"2541",2542,9251,163,3453,450,1703,2329,4683,936,6446,1285,6190,1207,2007,11,30,13717,0.674418604651163,0.960285448340056,0.939299610894942,334,"2007-11-30",0.0088
"2542",2543,9178,241,3263,336,1890,2389,4547,898,6322,1287,6042,1167,2007,12,2,13564,0.676644057800059,0.955710218285353,0.906759906759907,336,"2007-12-02",0.0073000002
"2543",2544,10978,175,4069,550,1848,2977,5665,1058,7594,1249,7291,1137,2007,12,3,16342,0.671766001713377,0.960100079009745,0.910328262610088,337,"2007-12-03",0.0082999999
"2544",2545,11293,244,4393,448,2039,2906,5817,1029,7663,1443,7406,1350,2007,12,4,16876,0.669175159990519,0.966462221062247,0.935550935550936,338,"2007-12-04",0.0086000003
"2545",2546,9247,191,3302,365,1956,2397,4734,1036,6707,1247,6324,1139,2007,12,5,13981,0.661397611043559,0.942895482331892,0.913392141138733,339,"2007-12-05",0.0092000002
"2546",2547,9294,191,3317,366,1966,2408,4761,1041,6733,1251,6351,1144,2007,12,6,14050,0.661494661921708,0.943264518045448,0.914468425259792,340,"2007-12-06",0.0091000004
"2547",2548,9212,228,3328,337,1859,2345,4384,982,6492,1249,6230,1151,2007,12,10,13463,0.684245710465721,0.959642637091805,0.921537229783827,344,"2007-12-10",0.0070000002
"2548",2549,9313,183,3284,363,1906,2388,4750,1060,6809,1237,6361,1118,2007,12,11,13934,0.668365149992823,0.934204729035101,0.903799514955538,345,"2007-12-11",0.0071
"2549",2550,10423,247,3802,341,1879,2671,5021,1005,6854,1353,6557,1221,2007,12,12,14966,0.69644527595884,0.956667639334695,0.902439024390244,346,"2007-12-12",0.0074
"2550",2551,11295,247,4316,413,2183,2957,5846,1024,7633,1478,7356,1382,2007,12,13,16986,0.664959378311551,0.963710205685838,0.935047361299053,347,"2007-12-13",0.0068000001
"2551",2552,4000,72,1491,133,801,1107,1967,457,3039,722,2789,636,2007,12,14,6028,0.6635700066357,0.917736097400461,0.880886426592798,348,"2007-12-14",0.0071999999
"2552",2553,10212,184,3625,402,1926,2714,5339,1061,7240,1421,6971,1317,2007,12,17,15251,0.669595436364829,0.962845303867403,0.926812104152006,351,"2007-12-17",0.0082999999
"2553",2554,8564,162,2968,333,1621,2277,4551,969,6221,1247,5956,1140,2007,12,18,12881,0.664855213104573,0.957402346889568,0.914194065757819,352,"2007-12-18",0.0092000002
"2554",2555,8326,173,3198,268,1564,2151,4103,891,6031,1165,5750,1061,2007,12,19,12348,0.674279235503725,0.953407395125187,0.910729613733906,353,"2007-12-19",0.0088
"2555",2556,9358,252,3432,304,1712,2368,4673,1079,6911,1243,6519,1121,2007,12,20,13820,0.677134587554269,0.943278830849371,0.901850362027353,354,"2007-12-20",0.0077
"2556",2557,4884,104,1780,176,992,1304,2421,541,3545,850,3334,786,2007,12,21,7318,0.667395463241323,0.940479548660085,0.924705882352941,355,"2007-12-21",0.0060999999
"2557",2558,8326,173,3198,268,1564,2151,4103,891,6031,1165,5750,1061,2007,12,22,12348,0.674279235503725,0.953407395125187,0.910729613733906,356,"2007-12-22",0.0060999999
"2558",2559,8564,162,2968,333,1621,2277,4551,969,6221,1247,5956,1140,2007,12,23,12881,0.664855213104573,0.957402346889568,0.914194065757819,357,"2007-12-23",0.0073000002
"2559",2560,7263,154,2661,245,1346,1818,3562,953,5529,1056,5228,950,2007,12,24,10739,0.676319955303101,0.94555977572798,0.899621212121212,358,"2007-12-24",0.0077
"2560",2561,10417,392,3793,407,1899,2681,5209,1031,7800,1266,7426,1155,2007,12,26,15412,0.675901894627563,0.952051282051282,0.912322274881517,360,"2007-12-26",0.0068999999
"2561",2562,7373,143,2864,281,1412,1932,3736,621,4841,1110,4731,1069,2007,12,27,10989,0.670943670943671,0.977277422020244,0.963063063063063,361,"2007-12-27",0.0046999999
"2562",2563,10232,217,3913,402,2001,2685,4954,1002,6820,1345,6563,1262,2007,12,28,15174,0.674311321998155,0.962316715542522,0.938289962825279,362,"2007-12-28",0.0063999998
"2563",2564,9358,252,3432,304,1712,2368,4673,1079,6911,1243,6519,1121,2007,12,29,13820,0.677134587554269,0.943278830849371,0.901850362027353,363,"2007-12-29",0.0077
"2564",2565,9272,206,3290,536,1849,2222,4621,1085,6778,1266,6484,1160,2007,12,30,13809,0.671446158302556,0.956624372971378,0.916271721958926,364,"2007-12-30",0.0082
"2565",2566,9236,202,3338,304,1780,2438,4599,987,6705,1272,6351,1153,2007,12,31,13648,0.67672919109027,0.947203579418345,0.906446540880503,365,"2007-12-31",0.0077
"2566",2567,10022,151,3661,464,2220,2611,4890,1006,7144,1267,6845,1146,2008,1,1,15003,0.667999733386656,0.958146696528555,0.904498816101026,1,"2008-01-01",0.0066
"2567",2568,9654,170,3264,328,1961,2603,4987,1054,6892,1212,6580,1082,2008,1,2,14367,0.671956567133013,0.954730121880441,0.892739273927393,2,"2008-01-02",0.0074
"2568",2569,9586,233,3529,400,1761,2609,4864,870,6552,1177,6421,1118,2008,1,4,14266,0.671947287256414,0.980006105006105,0.949872557349193,4,"2008-01-04",0.0088999998
"2569",2570,10029,222,3824,519,2034,2524,5077,935,7006,1339,6780,1236,2008,1,4,15135,0.662636273538157,0.967741935483871,0.923076923076923,4,"2008-01-04",0.0088999998
"2570",2571,10022,151,3661,464,2220,2611,4890,1006,7144,1267,6845,1146,2008,1,5,15003,0.667999733386656,0.958146696528555,0.904498816101026,5,"2008-01-05",0.0091000004
"2571",2572,10598,211,3839,341,2071,2734,5496,1070,7632,1375,7309,1278,2008,1,7,15762,0.672376601954067,0.957678197064989,0.929454545454545,7,"2008-01-07",0.0077999998
"2572",2573,10372,207,3836,364,2054,2615,5274,1012,7380,1384,7092,1291,2008,1,7,15362,0.675172503580263,0.960975609756098,0.932803468208092,7,"2008-01-07",0.0077999998
"2573",2574,5480,119,2061,219,1157,1481,2795,492,3763,818,3660,779,2008,1,8,8324,0.658337337818357,0.972628222163168,0.952322738386308,8,"2008-01-08",0.0070000002
"2574",2575,9447,165,3519,408,1719,2530,4911,927,6611,1200,6389,1132,2008,1,8,14179,0.666267014599055,0.966419603690818,0.943333333333333,8,"2008-01-08",0.0070000002
"2575",2576,10096,175,3665,391,1887,2833,5220,908,7087,1409,6777,1295,2008,1,9,15079,0.669540420452285,0.956257937067871,0.919091554293825,9,"2008-01-09",0.0078999996
"2576",2577,9514,230,3665,391,1808,2501,4742,927,6713,1320,6445,1227,2008,1,10,14264,0.666993830622546,0.960077461641591,0.929545454545455,10,"2008-01-10",0.0077
"2577",2578,9233,155,3576,385,1677,2463,4673,911,6561,1391,6234,1272,2008,1,11,13840,0.667124277456647,0.95016003657979,0.914450035945363,11,"2008-01-11",0.0082999999
"2578",2579,9654,170,3264,328,1961,2603,4987,1054,6892,1212,6580,1082,2008,1,12,14367,0.671956567133013,0.954730121880441,0.892739273927393,12,"2008-01-12",0.0081000002
"2579",2580,8504,143,3246,215,1676,2236,4144,912,6458,1310,5816,1139,2008,1,13,12572,0.676423798918231,0.900588417466708,0.869465648854962,13,"2008-01-13",0.0077
"2580",2581,10116,220,3784,418,1952,2655,5331,817,6920,1444,6673,1353,2008,1,14,15177,0.666534888317849,0.964306358381503,0.936980609418283,14,"2008-01-14",0.0076000001
"2581",2582,10540,226,3930,365,2057,2782,5303,959,7364,1329,7057,1231,2008,1,16,15622,0.674689540391755,0.958310700706138,0.926260346124906,16,"2008-01-16",0.0070000002
"2582",2583,9729,189,3516,323,1926,2409,4869,1060,7166,1319,6726,1170,2008,1,16,14292,0.680730478589421,0.938598939436227,0.887035633055345,16,"2008-01-16",0.0070000002
"2583",2584,10303,203,3675,293,1977,2826,5299,1002,7260,1355,6905,1239,2008,1,17,15275,0.674500818330606,0.951101928374656,0.914391143911439,17,"2008-01-17",0.0057000001
"2584",2585,9009,187,3542,237,1808,2313,4450,927,6246,1277,5949,1167,2008,1,18,13464,0.669117647058823,0.952449567723343,0.913860610806578,18,"2008-01-18",0.0066
"2585",2586,9009,187,3542,237,1808,2313,4450,927,6246,1277,5949,1167,2008,1,20,13464,0.669117647058823,0.952449567723343,0.913860610806578,20,"2008-01-20",0.0081000002
"2586",2587,10122,196,3670,470,1909,2662,5279,998,6985,1397,6644,1284,2008,1,22,15184,0.666622760800843,0.951181102362205,0.919112383679313,22,"2008-01-22",0.0080000004
"2587",2588,9927,177,3591,381,1927,2525,5093,1037,7013,1440,6623,1317,2008,1,23,14731,0.673885004412463,0.944388991872237,0.914583333333333,23,"2008-01-23",0.0080000004
"2588",2589,9691,187,3425,280,1984,2638,4922,974,6851,1332,6518,1224,2008,1,24,14410,0.672519083969466,0.951393957086557,0.918918918918919,24,"2008-01-24",0.0070000002
"2589",2590,9780,153,3467,331,1784,2730,4817,1042,6987,1322,6634,1213,2008,1,25,14324,0.682770175928512,0.949477601259482,0.917549167927383,25,"2008-01-25",0.0081000002
"2590",2591,9691,187,3425,280,1984,2638,4922,974,6851,1332,6518,1224,2008,1,27,14410,0.672519083969466,0.951393957086557,0.918918918918919,27,"2008-01-27",0.0087000001
"2591",2592,8723,153,3170,389,1588,2340,4571,825,5829,1305,5681,1242,2008,1,30,13036,0.669146977600491,0.974609710070338,0.951724137931034,30,"2008-01-30",0.0065000001
"2592",2593,9852,150,3379,292,1834,2576,5133,1162,7206,1208,6910,1090,2008,2,1,14526,0.678232135481206,0.958923119622537,0.902317880794702,32,"2008-02-01",0.0074
"2593",2594,8890,149,3408,387,1553,2320,4488,914,6472,1308,6155,1190,2008,2,4,13219,0.672516831832968,0.95101977750309,0.909785932721712,35,"2008-02-04",0.0066
"2594",2595,10551,162,4034,362,2136,2854,5378,953,7278,1492,6961,1367,2008,2,6,15879,0.66446249763839,0.956444078043418,0.916219839142091,37,"2008-02-06",0.0066
"2595",2596,9598,184,3630,502,1651,2502,4816,901,6726,1349,6418,1243,2008,2,7,14186,0.676582546172283,0.954207552780256,0.921423276501112,38,"2008-02-07",0.0077999998
"2596",2597,9976,233,3602,240,1818,2760,5140,981,7227,1277,6848,1151,2008,2,8,14774,0.675240286990659,0.947557769475578,0.901331245105716,39,"2008-02-08",0.0081000002
"2597",2598,8890,149,3408,387,1553,2320,4488,914,6472,1308,6155,1190,2008,2,10,13219,0.672516831832968,0.95101977750309,0.909785932721712,41,"2008-02-10",0.0083999997
"2598",2599,10194,127,4008,448,1831,2745,5136,965,7175,1331,6925,1233,2008,2,11,15260,0.668020969855832,0.965156794425087,0.926371149511645,42,"2008-02-11",0.0083999997
"2599",2600,10696,186,4126,385,2056,2827,5570,932,7620,1250,7354,1167,2008,2,13,16082,0.665091406541475,0.96509186351706,0.9336,44,"2008-02-13",0.0083999997
"2600",2601,10077,187,3881,367,1854,2744,5151,906,6935,1326,6687,1234,2008,2,13,15090,0.66779324055666,0.964239365537131,0.930618401206637,44,"2008-02-13",0.0083999997
"2601",2602,9824,177,3769,350,1810,2704,5024,866,6686,1351,6439,1259,2008,2,14,14700,0.668299319727891,0.9630571343105,0.931902294596595,45,"2008-02-14",0.0060999999
"2602",2603,9484,166,3586,394,1755,2534,4841,918,6757,1403,6450,1296,2008,2,15,14194,0.668169649147527,0.954565635637117,0.923734853884533,46,"2008-02-15",0.0065000001
"2603",2604,9824,177,3769,350,1810,2704,5024,866,6686,1351,6439,1259,2008,2,16,14700,0.668299319727891,0.9630571343105,0.931902294596595,47,"2008-02-16",0.0077
"2604",2605,10194,127,4008,448,1831,2745,5136,965,7175,1331,6925,1233,2008,2,17,15260,0.668020969855832,0.965156794425087,0.926371149511645,48,"2008-02-17",0.0074999998
"2605",2606,10284,256,3928,441,1886,2848,5209,945,7282,1421,6941,1313,2008,2,18,15513,0.6629278669503,0.953172205438066,0.923997185080929,49,"2008-02-18",0.0077999998
"2606",2607,9508,189,3417,363,1833,2482,4818,972,6941,1402,6483,1241,2008,2,20,14074,0.675571976694614,0.934015271574701,0.885164051355207,51,"2008-02-20",0.0081000002
"2607",2608,10367,217,3886,453,1972,2802,5313,931,7309,1309,7014,1218,2008,2,20,15574,0.665660716578914,0.95963880147763,0.93048128342246,51,"2008-02-20",0.0081000002
"2608",2609,10009,202,3730,349,1922,2573,5144,1006,7163,1436,6778,1323,2008,2,22,14926,0.670574835856894,0.94625157057099,0.921309192200557,53,"2008-02-22",0.0085000005
"2609",2610,9508,189,3417,363,1833,2482,4818,972,6941,1402,6483,1241,2008,2,23,14074,0.675571976694614,0.934015271574701,0.885164051355207,54,"2008-02-23",0.0068999999
"2610",2611,7929,166,2825,279,1519,2153,3978,856,5630,1152,5429,1065,2008,2,25,11776,0.673318614130435,0.964298401420959,0.924479166666667,56,"2008-02-25",0.0080000004
"2611",2612,9602,188,3170,320,1816,2461,4963,1105,7218,1278,6852,1141,2008,2,26,14023,0.684732225629323,0.949293433083957,0.892801251956182,57,"2008-02-26",0.0082999999
"2612",2613,9437,263,3526,441,1755,2482,4859,934,6796,1365,6382,1236,2008,2,27,14260,0.661781206171108,0.939081812831077,0.905494505494505,58,"2008-02-27",0.0083999997
"2613",2614,7438,107,2702,252,1427,1859,3695,864,5687,1080,5340,955,2008,2,28,10906,0.682009902805795,0.938983646914014,0.884259259259259,59,"2008-02-28",0.0087000001
"2614",2615,10226,186,3796,399,1879,2747,5235,952,7054,1375,6769,1281,2008,2,29,15194,0.673028827168619,0.959597391550893,0.931636363636364,60,"2008-02-29",0.0086000003
"2615",2616,10550,223,4040,430,1921,2930,5245,913,7269,1384,7003,1292,2008,3,1,15702,0.671888931346325,0.963406245700922,0.933526011560694,61,"2008-03-01",0.0082999999
"2616",2617,10550,223,4040,430,1921,2930,5245,913,7269,1384,7003,1292,2008,3,2,15702,0.671888931346325,0.963406245700922,0.933526011560694,62,"2008-03-02",0.0073000002
"2617",2618,9733,167,3678,285,1858,2682,4923,832,6686,1307,6433,1232,2008,3,3,14425,0.67473136915078,0.962159736763386,0.942616679418516,63,"2008-03-03",0.0071999999
"2618",2619,10172,215,3732,373,1884,2749,5299,931,6967,1358,6711,1278,2008,3,5,15183,0.669959823486794,0.963255346634132,0.941089837997054,65,"2008-03-05",0.0081000002
"2619",2620,9350,157,3637,296,1705,2446,4925,809,6334,1301,6113,1215,2008,3,6,13975,0.669051878354204,0.965108935901484,0.933897002305919,66,"2008-03-06",0.0078999996
"2620",2621,9552,156,3660,380,1896,2563,5055,812,6651,1324,6404,1245,2008,3,7,14522,0.657760639030437,0.962862727409412,0.940332326283988,67,"2008-03-07",0.0083999997
"2621",2622,11881,216,4479,543,2262,3219,5855,1010,7744,1462,7529,1404,2008,3,10,17584,0.675671064604186,0.972236570247934,0.960328317373461,70,"2008-03-10",0.0082
"2622",2623,9904,197,3909,455,1943,2501,4896,865,6871,1301,6595,1208,2008,3,12,14766,0.670730055532981,0.959831174501528,0.928516525749424,72,"2008-03-12",0.0082
"2623",2624,9133,187,3486,345,1711,2445,4561,908,6428,1338,6145,1241,2008,3,13,13643,0.669427545261306,0.955973864343497,0.927503736920777,73,"2008-03-13",0.0085000005
"2624",2625,8590,158,2901,316,1626,2168,4557,1092,6478,1198,6074,1030,2008,3,14,12818,0.670151349664534,0.937635072553257,0.859766277128548,74,"2008-03-14",0.0076000001
"2625",2626,7929,166,2825,279,1519,2153,3978,856,5630,1152,5429,1065,2008,3,15,11776,0.673318614130435,0.964298401420959,0.924479166666667,75,"2008-03-15",0.0068999999
"2626",2627,7438,107,2702,252,1427,1859,3695,864,5687,1080,5340,955,2008,3,16,10906,0.682009902805795,0.938983646914014,0.884259259259259,76,"2008-03-16",0.0063999998
"2627",2628,11305,262,4309,326,2081,2978,5538,1115,7627,1334,7345,1232,2008,3,17,16609,0.680655066530194,0.963026091516979,0.923538230884558,77,"2008-03-17",0.0068000001
"2628",2629,10427,214,4032,412,1922,2886,5316,899,7057,1369,6808,1287,2008,3,18,15681,0.664944837701677,0.964715884936942,0.940102264426589,78,"2008-03-18",0.0080000004
"2629",2630,10926,247,4224,460,2122,2788,5554,1041,7451,1323,7205,1248,2008,3,19,16436,0.664760282307131,0.966984297409744,0.943310657596372,79,"2008-03-19",0.0081000002
"2630",2631,8793,217,3464,275,1669,2492,4475,776,5955,1312,5788,1264,2008,3,20,13368,0.657764811490126,0.971956339210747,0.963414634146341,80,"2008-03-20",0.0077
"2631",2632,10185,169,3621,391,1962,2578,5367,983,7159,1446,6813,1300,2008,3,21,15071,0.675801207617278,0.951669227545747,0.899031811894882,81,"2008-03-21",0.0074999998
"2632",2633,10185,169,3621,391,1962,2578,5367,983,7159,1446,6813,1300,2008,3,22,15071,0.675801207617278,0.951669227545747,0.899031811894882,82,"2008-03-22",0.0077
"2633",2634,8793,217,3464,275,1669,2492,4475,776,5955,1312,5788,1264,2008,3,23,13368,0.657764811490126,0.971956339210747,0.963414634146341,83,"2008-03-23",0.0078999996
"2634",2635,9234,174,3384,324,1679,2390,4862,861,6733,1337,6322,1193,2008,3,24,13674,0.6752961825362,0.938957374127432,0.892296185489903,84,"2008-03-24",0.0081000002
